TIMESTAMP;TA;EA;VPD;PA;WS;WD;USTAR;SW_IN;SW_OUT;LW_IN;LW_OUT;NETRAD;G;H;LE;PPFD_IN;PPFD_OUT;CO2;FC;LE_C_ECC;LE_C_REA;LE_C_FVS
202008151230;38.06;14.1;52.50663998598561;100.45;2.1;123.2;0.3233;956.26;178.19;394.36;585.02;587.41;38.15;179.1;216.01;-9999;-9999;685.75;-0.399;206.4608750679517;204.54757015025612;148.36385628441275
202008151330;39.23;12.5;58.45474861733764;100.43;2.7;131.6;0.3759;907.8;165.38;399.82;583.76;558.48;42.65;170.86;190.31;-9999;-9999;681.79;-0.3136;170.37721231894457;164.51230832962636;146.01720044282658
202008151430;39.71;12.3;60.508666894455516;100.35;2.7;117.5;0.3995;802.19;145.45;402.08;578.31;480.51;43.27;133.15;177.56;-9999;-9999;678.17;-0.2465;159.97987132055388;157.58952677935585;148.97681422780767
202008151530;39.98;12.5;61.36986693523569;100.31;2.0;146.5;0.3519;647.33;117.46;403.0;564.99;367.89;42.02;113.18;203.15;-9999;-9999;677.28;-0.2171;194.3675550873423;195.9331149811779;179.10949392104564
202008151630;39.54;11.899999999999999;60.247317170844546;100.28;1.3;227.3;0.3273;455.45;86.65;397.78;548.21;218.37;38.63;54.4;174.9;-9999;-9999;679.03;-0.181;167.91976300932043;168.57454356864332;161.81067431489976
202008151730;37.9;12.4;53.6304143334227;100.24;1.4;241.9;0.3265;250.88;48.86;399.84;524.4;77.46;30.4;-18.95;109.5;-9999;-9999;690.36;-0.0416;83.72558256378304;84.44201985008362;101.72558780706126
202008151830;35.47;12.3;45.49654293896248;100.21;0.6;240.1;0.1108;65.91;10.29;389.46;487.8;-42.72;20.4;-31.35;74.25;-9999;-9999;707.52;-0.0291;101.80815511516245;76.98563673368888;105.49824036923692
202008151930;31.5;13.4;32.85974912710779;100.21;0.6;293.6;0.0975;0.0;0.0;387.34;467.63;-80.29;11.71;-28.65;22.82;-9999;-9999;740.87;0.0003;0.0;0.0;10.829904271726381
202008152030;30.37;13.200000000000001;30.16775555620653;100.26;0.8;307.3;0.1195;0.0;0.0;375.02;458.93;-83.91;5.6;-22.76;7.47;-9999;-9999;739.43;0.077;0.0;0.0;-9999
202008152130;29.37;12.7;28.241369497783428;100.26;1.3;289.6;0.2214;0.0;0.0;370.16;459.92;-89.76;1.56;-30.22;8.73;-9999;-9999;733.72;0.0842;0.0;0.0;4.284348623096379
202008152230;26.67;12.7;22.2723979040798;100.25;0.7;305.7;0.1159;0.0;0.0;362.6;443.49;-80.89;-1.71;-32.09;5.59;-9999;-9999;747.63;0.0727;0.0;0.0;-9999
202008152330;23.68;13.3;15.963334360599415;100.23;0.1;292.6;0.0545;0.0;0.0;355.17;427.32;-72.15;-3.03;-19.68;2.37;-9999;-9999;771.95;0.1324;0.026189754601363188;0.08446862868874648;-9999
202008160030;22.36;13.3;13.714643749560903;100.19;0.5;302.5;0.0508;0.0;0.0;356.69;421.04;-64.35;-4.92;-12.08;2.16;-9999;-9999;777.45;0.0496;0.1350896369346079;-9999;-9999
202008160130;22.59;13.0;14.395202946210347;100.17;0.9;318.6;0.1612;0.0;0.0;356.27;424.61;-68.33;-6.61;-19.47;7.24;-9999;-9999;777.72;0.0795;0.0;0.0;-9999
202008160230;24.31;12.1;18.293185727785016;100.16;1.1;279.1;0.2368;0.0;0.0;359.21;435.0;-75.79;-7.48;-27.83;7.67;-9999;-9999;742.64;0.1305;0.11813669399639777;0.0;3.1743276890787344
202008160330;24.82;12.3;19.035617614836493;100.21;0.8;248.2;0.2959;0.0;0.0;395.96;442.86;-46.89;-7.53;-34.49;8.22;-9999;-9999;734.98;0.1198;0.10337443562710077;0.0;2.195089624929919
202008160430;22.79;14.6;13.129934343288086;100.58;2.8;123.3;-9999;0.0;0.0;415.44;431.75;-16.32;-6.12;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999
202008160530;23.02;16.5;11.619301117309686;100.31;-9999;-9999;-9999;0.0;0.0;413.01;427.27;-14.26;-5.91;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999
202008160630;23.11;16.1;12.17296090542241;100.32;-9999;-9999;-9999;18.11;3.78;408.39;429.03;-6.31;-6.81;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999
202008160730;20.97;19.4;5.411815154986691;-9999;-9999;-9999;-9999;37.16;6.83;404.81;423.81;11.33;-6.87;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999
202008160830;21.78;21.200000000000003;4.87547338853836;100.41;-9999;-9999;-9999;95.04;15.85;399.61;433.25;45.55;-5.92;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999
202008160930;22.25;22.9;3.934280794989281;100.5;-9999;-9999;-9999;108.91;18.12;421.32;436.65;75.46;-3.81;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999
202008161030;26.06;22.200000000000003;11.534468374288792;100.47;0.5;334.8;-9999;467.2;83.57;396.57;466.11;314.09;-1.86;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999
202008161130;30.25;22.0;21.070116085174924;100.43;0.7;337.2;-9999;559.53;102.24;402.18;492.96;366.51;7.19;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999
202008161230;33.98;21.400000000000002;31.80271691460379;100.49;2.0;110.7;-9999;892.09;166.03;403.77;535.45;594.39;15.14;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999
202008161330;34.48;19.9;34.8074676737288;100.55;3.5;126.2;-9999;889.02;162.36;406.45;542.85;590.25;22.15;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999
202008161430;34.57;19.2;35.78222244482417;100.53;3.7;122.7;-9999;759.28;138.99;417.18;539.07;498.4;23.93;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999
202008161530;33.4;18.0;33.50248195760001;100.5;2.5;124.7;-9999;236.25;43.52;427.3;507.34;112.7;22.81;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999
202008161630;34.18;18.400000000000002;35.40023419529625;100.46;1.9;122.0;-9999;371.52;69.89;419.05;516.0;204.68;17.17;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999
202008161730;33.93;19.3;33.75424390109829;100.43;1.1;124.8;-9999;189.53;35.82;423.86;504.13;73.44;14.32;-9999;-9999;-9999;-9999;644.35;-9999;-9999;-9999;-9999
202008161830;32.44;19.099999999999998;29.69221931427794;100.43;0.7;170.6;-9999;51.43;8.91;401.13;480.07;-36.43;10.82;-9999;-9999;-9999;-9999;655.57;-9999;-9999;-9999;-9999
202008161930;28.96;19.2;20.781348092670182;100.46;0.4;253.7;-9999;0.0;0.0;389.94;455.2;-65.26;5.46;-9999;-9999;-9999;-9999;679.93;-9999;-9999;-9999;-9999
202008162030;27.31;17.2;19.113733526585374;100.51;0.6;286.0;-9999;0.0;0.0;397.22;449.5;-52.29;1.78;-9999;-9999;-9999;-9999;690.66;-9999;-9999;-9999;-9999
202008162130;27.82;14.6;22.81459146863007;100.54;1.0;291.0;-9999;0.0;0.0;392.55;453.76;-61.21;-1.52;-9999;-9999;-9999;-9999;675.09;-9999;-9999;-9999;-9999
202008162230;26.9;13.5;21.949366522917217;100.54;1.0;292.1;-9999;0.0;0.0;386.39;449.44;-63.05;-3.73;-9999;-9999;-9999;-9999;673.61;-9999;-9999;-9999;-9999
202008162330;26.6;13.0;21.828351864059606;100.51;1.4;288.7;-9999;0.0;0.0;381.01;449.03;-68.02;-5.15;-9999;-9999;-9999;-9999;673.44;-9999;-9999;-9999;-9999
202008170030;25.78;12.9;20.27919247274984;100.5;1.1;292.6;-9999;0.0;0.0;379.57;443.66;-64.09;-6.48;-9999;-9999;-9999;-9999;676.22;-9999;-9999;-9999;-9999
202008170130;22.4;15.600000000000001;11.480493204289775;100.5;0.1;207.2;-9999;0.0;0.0;370.0;425.54;-55.54;-7.01;-9999;-9999;-9999;-9999;718.04;-9999;-9999;-9999;-9999
202008170230;23.23;14.1;14.378984667064698;100.46;1.3;274.9;-9999;0.0;0.0;390.73;434.0;-43.27;-8.07;-9999;-9999;-9999;-9999;691.62;-9999;-9999;-9999;-9999
202008170330;24.14;13.5;16.584605014092094;100.44;1.6;279.0;-9999;0.0;0.0;399.24;440.62;-41.38;-8.46;-9999;-9999;-9999;-9999;679.39;-9999;-9999;-9999;-9999
202008170430;23.79;13.600000000000001;15.857917526089771;100.43;1.7;282.5;-9999;0.0;0.0;386.04;438.2;-52.16;-8.04;-9999;-9999;-9999;-9999;681.2;-9999;-9999;-9999;-9999
202008170530;23.97;13.700000000000001;16.078771011317855;100.44;1.8;284.4;-9999;4.26;0.0;389.53;439.72;-45.94;-8.45;-9999;-9999;-9999;-9999;681.4;-9999;-9999;-9999;-9999
202008170630;24.68;14.1;16.97439794385769;100.53;1.2;288.2;-9999;40.61;8.13;408.8;445.88;-4.6;-7.99;-9999;-9999;-9999;-9999;683.19;-9999;-9999;-9999;-9999
202008170730;25.68;14.5;18.482826557274052;100.5;1.8;294.3;-9999;164.21;33.21;394.8;456.26;69.54;-5.85;-9999;-9999;-9999;-9999;675.7;-9999;-9999;-9999;-9999
202008170830;27.57;15.2;21.671364603619683;100.52;1.6;297.2;-9999;157.64;29.99;410.95;467.07;71.54;-2.8;-9999;-9999;-9999;-9999;664.41;-9999;-9999;-9999;-9999
202008170930;28.15;16.0;22.142352664308476;100.6;0.3;296.3;-9999;111.02;19.18;425.39;467.92;49.3;-3.7;-9999;-9999;-9999;-9999;659.26;-9999;-9999;-9999;-9999
202008171030;26.62;16.9;17.96945483851266;100.8;1.2;130.0;-9999;47.48;7.18;423.35;455.47;8.17;1.84;-9999;-9999;-9999;-9999;659.4;-9999;-9999;-9999;-9999
202008171130;23.03;19.5;8.63633821709097;100.65;1.3;272.7;-9999;83.32;15.28;419.07;434.24;52.87;-1.96;-9999;-9999;-9999;-9999;662.65;-9999;-9999;-9999;-9999
202008171230;26.56;19.5;15.24627300042301;100.51;1.3;294.1;-9999;167.35;29.86;424.12;455.08;106.52;-1.61;-9999;-9999;-9999;-9999;655.3;-9999;-9999;-9999;-9999
202008171330;28.99;19.8;20.250920730901132;100.59;1.0;291.1;-9999;248.21;45.27;421.68;472.37;152.25;1.79;-9999;-9999;-9999;-9999;641.17;-9999;-9999;-9999;-9999
202008171430;28.83;20.8;18.881084869155583;100.63;0.4;321.0;-9999;136.09;25.17;424.99;469.47;66.45;4.31;-9999;-9999;-9999;-9999;641.85;-9999;-9999;-9999;-9999
202008171530;28.84;21.299999999999997;18.404111909065186;100.61;0.9;336.5;-9999;210.49;38.37;421.13;475.51;117.73;5.5;-9999;-9999;-9999;-9999;646.68;-9999;-9999;-9999;-9999
202008171630;26.79;22.5;12.720546209389958;100.61;1.0;304.1;-9999;81.91;15.03;427.74;458.16;36.46;5.71;-9999;-9999;-9999;-9999;653.56;-9999;-9999;-9999;-9999
202008171730;25.27;24.700000000000003;7.488316105389494;100.58;1.1;315.7;-9999;133.07;26.21;402.35;452.36;56.85;3.77;-9999;-9999;-9999;-9999;665.05;-9999;-9999;-9999;-9999
202008171830;24.43;24.1;6.5126724732919605;100.58;1.1;316.8;-9999;29.99;5.55;385.43;443.51;-33.64;1.81;-9999;-9999;-9999;-9999;675.19;-9999;-9999;-9999;-9999
202008171930;23.92;23.900000000000002;5.7893395403108485;100.61;1.0;309.8;0.3278;0.0;0.0;388.28;439.51;-51.23;-1.41;-26.89;9.71;-9999;-9999;683.1;0.1112;0.8555435624630419;-9999;-9999
202008172030;23.77;24.0;5.422454721017548;100.66;1.3;297.9;0.3541;0.0;0.0;383.07;438.53;-55.46;-2.41;-23.38;2.21;-9999;-9999;688.27;0.1016;0.3604431468971588;-9999;-9999
202008172130;23.59;23.799999999999997;5.304968176297361;100.65;1.1;297.0;0.3503;0.0;0.0;377.72;436.77;-59.04;-3.6;-26.52;-1.88;-9999;-9999;691.35;0.1121;-0.26085451137716026;-9999;-9999
202008172230;23.72;23.5;5.833961231918046;100.62;1.5;292.0;0.3822;0.0;0.0;373.32;436.93;-63.61;-4.14;-31.18;-1.47;-9999;-9999;689.5;0.1214;-0.24614697547520076;-9999;-9999
202008172330;23.53;23.0;5.999808208147989;100.62;1.6;289.4;0.3468;0.0;0.0;370.75;435.41;-64.65;-5.09;-33.36;4.76;-9999;-9999;696.3;0.0875;0.3014759468836158;-9999;-9999
202008180030;23.25;22.599999999999998;5.913449515695358;100.62;1.5;285.9;0.3287;0.0;0.0;370.36;433.74;-63.38;-5.34;-33.23;1.58;-9999;-9999;702.61;0.1021;0.15616856776539556;-9999;-9999
202008180130;22.99;22.200000000000003;5.868244035223878;100.57;1.4;288.9;0.3271;0.0;0.0;368.75;432.3;-63.55;-5.61;-30.21;2.96;-9999;-9999;708.42;0.1033;-0.0;-0.0;-9999
202008180230;22.91;21.299999999999997;6.632488693976477;100.55;1.8;291.9;0.458;0.0;0.0;366.64;431.79;-65.15;-6.4;-34.59;-3.24;-9999;-9999;708.99;0.0713;-0.0;-0.0;0.08689765481959702
202008180330;22.66;21.299999999999997;6.211953922184097;100.55;1.6;289.1;0.3832;0.0;0.0;365.75;430.31;-64.56;-6.64;-34.7;1.98;-9999;-9999;715.84;0.0928;0.12883193082135005;0.0;-9999
202008180430;22.38;20.9;6.147550914111854;100.55;1.3;283.1;0.2957;0.0;0.0;367.83;428.49;-60.67;-6.76;-35.76;4.38;-9999;-9999;720.12;0.0982;0.4570965382652356;0.0;-9999
202008180530;22.3;20.8;6.116132691735242;100.58;1.2;277.4;0.255;13.34;4.19;370.98;428.96;-48.83;-7.15;-31.07;3.42;-9999;-9999;721.6;0.1032;0.44733574620402383;0.0;-9999
202008180630;23.61;21.0;8.140095641514453;100.62;1.5;280.0;0.3525;144.22;35.47;369.98;441.67;37.06;-6.88;-23.67;13.66;-9999;-9999;720.9;-0.0007;8.068104303223263;6.03074233426601;12.334226190791025
202008180730;25.46;22.0;10.554396860396558;100.67;1.5;312.4;0.4804;291.01;63.06;370.73;460.04;138.64;-3.94;28.96;57.44;-9999;-9999;715.9;-0.3658;49.267058196228895;50.7168065406097;-9999
202008180830;28.05;22.3;15.620524074546477;100.69;1.4;338.5;0.4039;447.42;94.74;376.88;484.66;244.9;1.18;54.14;111.95;-9999;-9999;696.37;-0.417;96.56052252575533;98.1589900006631;-9999
202008180930;31.23;22.400000000000002;23.153872075047477;100.74;1.4;338.7;0.414;686.59;141.23;384.9;520.19;410.07;10.01;84.64;176.73;-9999;-9999;677.77;-0.5377;168.62039463808807;170.16519753771297;171.55083210230865
202008181030;34.92;20.299999999999997;35.7621681709924;100.74;1.2;330.7;0.3922;818.32;160.55;399.13;553.14;503.76;19.2;145.51;277.7;-9999;-9999;647.54;-0.6629;238.8699228206149;240.36419265995193;252.79175100455757
202008181130;37.56;18.700000000000003;46.12030383036593;100.73;1.3;348.9;0.4267;864.32;164.26;410.73;575.11;535.69;28.71;140.12;278.36;-9999;-9999;639.49;-0.5542;242.5172463316252;237.68593547244635;232.8816625236857
202008181230;39.34;16.0;55.37594319866815;100.69;1.5;318.3;0.4895;892.07;162.67;419.49;586.1;562.78;34.03;143.75;322.46;-9999;-9999;634.35;-0.4585;289.99948711223936;261.8513619734879;242.02032252691566
202008181330;39.87;12.1;61.33591617734114;100.65;2.2;279.2;0.5582;808.63;144.6;415.37;579.01;500.38;37.13;93.74;207.13;-9999;-9999;633.85;-0.3606;180.46238543048236;176.43337651405497;135.44419109720425
202008181430;40.27;8.0;67.02460767260003;100.6;2.8;272.4;0.7051;663.3;119.66;412.67;566.92;389.39;35.74;78.8;211.31;-9999;-9999;638.13;-0.2841;163.27011107269402;162.99644881496934;183.22274497239985
202008181530;39.05;6.6000000000000005;63.670177182544116;100.56;2.8;290.4;0.7251;440.84;80.98;409.55;544.7;224.7;31.64;44.77;239.68;-9999;-9999;644.27;-0.2776;213.94206788724597;212.68373990889083;190.26777367197158
202008181630;37.49;6.1;58.473571054138084;100.52;2.5;284.1;0.5764;317.81;60.79;410.59;527.91;139.7;24.43;-54.76;175.21;-9999;-9999;653.54;-0.1704;153.5302915473787;154.48970358124922;-9999
202008181730;36.83;5.5;56.78708305465189;100.48;2.3;291.8;0.5794;228.97;44.91;385.7;513.55;56.21;17.96;-64.96;142.08;-9999;-9999;654.43;-0.1541;108.76583920658489;105.94079392511227;125.41442036476651
202008181830;34.38;5.0;49.403587538091145;100.46;2.2;276.6;0.4451;34.39;6.94;374.14;491.65;-90.06;11.51;-74.91;91.07;-9999;-9999;665.77;0.0174;23.18340130031404;22.948145512173145;-9999
202008181930;31.84;5.1;42.06218799891736;100.51;2.1;286.0;0.4348;0.0;0.0;373.38;477.26;-103.88;5.51;-82.07;39.69;-9999;-9999;676.47;0.1276;4.083378965919236;-9999;-9999
202008182030;29.76;5.5;36.37317779910128;100.55;2.4;282.9;0.5041;0.0;0.0;360.77;467.03;-106.27;1.05;-62.22;21.18;-9999;-9999;679.72;0.1424;0.8311217535834442;2.6306044983686543;-9999
202008182130;28.3;6.4;32.0772213863221;100.56;2.4;274.3;0.4833;0.0;0.0;363.33;460.02;-96.69;-2.36;-67.34;18.7;-9999;-9999;679.89;0.1563;0.8368693774517381;1.482045244543269;-9999
202008182230;27.12;6.8999999999999995;29.010909437391774;100.54;2.3;273.9;0.4552;0.0;0.0;362.72;453.77;-91.06;-3.77;-63.56;17.58;-9999;-9999;680.14;0.1345;0.8793920406862311;0.8982703361488572;-9999
202008182330;26.76;6.6000000000000005;28.558365244664245;100.53;1.6;281.6;0.335;0.0;0.0;364.91;449.32;-84.41;-5.21;-63.24;21.04;-9999;-9999;678.83;0.141;0.7917560928810425;0.19585096101892455;-9999
202008190030;24.47;7.0;23.686142443011548;100.5;0.9;304.4;0.1556;0.0;0.0;355.81;432.09;-76.28;-6.24;-36.48;9.13;-9999;-9999;687.46;0.0744;0.0;0.0;8.116232850500193
202008190130;24.02;7.0;22.86843829058784;100.48;1.1;294.7;0.2136;0.0;0.0;356.68;432.01;-75.32;-7.39;-36.33;6.94;-9999;-9999;687.2;0.057;0.0;0.0;-9999
202008190230;24.29;6.800000000000001;23.556738872578418;100.45;1.4;293.9;0.3436;0.0;0.0;339.34;433.43;-94.1;-8.25;-39.5;11.27;-9999;-9999;683.95;0.1075;0.9665329348743784;-9999;-9999
202008190330;23.24;6.8999999999999995;21.596212526963928;100.42;1.2;300.8;0.3431;0.0;0.0;338.64;428.43;-89.79;-9.49;-46.37;12.1;-9999;-9999;688.92;0.125;2.813497595925866;2.104216608351829;-9999
202008190430;22.81;7.0;20.763603756259247;100.43;1.6;290.4;0.3653;0.0;0.0;331.33;426.56;-95.23;-9.82;-40.63;9.69;-9999;-9999;691.05;0.0788;2.1573087213585764;1.4798543613366948;-9999
202008190530;22.11;7.199999999999999;19.406254974089716;100.45;1.4;285.0;0.3266;4.79;2.13;326.95;422.61;-93.0;-10.49;-45.53;12.32;-9999;-9999;695.1;0.1012;3.8863911818046315;2.2723014039496614;-9999
202008190630;22.18;7.7;19.020054681624114;100.46;1.4;301.0;0.4174;124.29;32.31;324.34;428.9;-12.58;-11.12;-47.23;23.51;-9999;-9999;697.9;0.0205;19.958511476691335;20.11916026200653;31.342568381406853
202008190730;24.89;8.5;22.966946702645885;100.5;1.1;322.1;0.4016;342.12;76.63;327.28;455.58;137.19;-8.87;12.93;95.66;-9999;-9999;684.72;-0.2797;93.12737035109424;93.70750944185991;89.03731405926348
202008190830;28.04;8.6;29.298403341098428;100.54;1.2;340.6;0.3564;535.69;116.34;331.18;490.33;260.19;-1.64;59.12;145.01;-9999;-9999;672.33;-0.4239;145.01;145.01;134.91454279389066
202008190930;30.72;8.6;35.646147719981506;100.56;1.2;343.7;0.3316;549.2;112.58;346.09;510.18;272.53;9.2;101.83;184.17;-9999;-9999;661.2;-0.4855;182.4178698091014;181.90774165597085;171.55244130041353
202008191030;33.45;8.2;43.447165342629276;100.56;0.8;344.6;0.3137;589.09;114.35;377.12;524.72;327.13;15.5;53.28;203.42;-9999;-9999;641.61;-0.4426;197.64729959698923;198.59783440140941;184.46725509500928
202008191130;35.79;7.0;51.82697040974268;100.56;0.7;313.0;0.3437;645.03;120.13;380.56;545.19;360.27;20.91;40.64;226.17;-9999;-9999;640.52;-0.5169;212.7550970311717;203.4349209849737;164.82268145502354
202008191230;37.77;5.6000000000000005;59.9654263594206;100.53;1.5;291.6;0.4724;878.28;160.08;376.98;571.4;523.79;25.39;40.18;225.76;-9999;-9999;639.62;-0.3993;220.99235406835095;222.0004253611333;-9999
202008191330;38.69;6.800000000000001;62.11822762413276;100.5;1.8;314.9;0.6269;933.31;165.97;378.41;577.08;568.68;31.59;163.38;319.37;-9999;-9999;640.0;-0.4491;314.7430572326244;315.7320524448828;-9999
202008191430;38.26;7.1;60.23306417466059;100.45;1.8;338.9;0.6518;833.7;150.01;376.83;563.72;496.8;36.29;124.95;294.37;-9999;-9999;639.4;-0.4133;290.18482648942916;291.3449087089518;-9999
202008191530;37.46;7.5;56.96807864138107;100.38;1.7;340.9;0.6067;649.91;118.17;373.25;542.69;362.31;35.75;69.61;277.58;-9999;-9999;641.64;-0.3936;272.72849705389837;273.6149128840649;182.83476033611947
202008191630;36.53;7.199999999999999;54.07126727949144;100.34;1.7;327.1;0.5805;449.77;87.1;368.75;522.73;208.68;32.02;13.24;251.97;-9999;-9999;647.2;-0.3049;242.85315775435706;244.9920862254956;222.28360448011708
202008191730;35.11;6.2;50.45612155623436;100.3;2.0;290.7;0.4647;246.22;48.75;361.41;499.35;59.54;23.31;-55.55;171.82;-9999;-9999;656.44;-0.1605;149.99350607794906;149.96365983208923;124.83824436613928
202008191830;31.2;5.5;39.97602434183337;100.32;1.8;286.0;0.4343;50.03;8.11;343.41;470.15;-84.82;12.98;-75.02;101.51;-9999;-9999;672.98;-0.0141;35.418570102528605;28.988717625462815;-9999
202008191930;26.63;7.6;27.290022227578582;100.36;2.4;279.9;0.4921;0.0;0.0;328.72;449.75;-121.03;4.59;-50.31;16.16;-9999;-9999;684.12;0.0913;1.1078639379651998;0.8793821221809652;-9999
202008192030;23.89;9.3;20.33579362679437;100.38;2.8;274.1;0.576;0.0;0.0;314.21;436.06;-121.86;-1.27;-72.0;19.53;-9999;-9999;685.47;0.1394;2.1752418009536156;-9999;-9999
202008192130;21.81;9.8;16.32333961058837;100.4;2.5;272.5;0.5233;0.0;0.0;300.85;423.94;-123.08;-4.6;-68.17;9.99;-9999;-9999;683.83;0.1459;1.5597502746486696;-9999;-9999
202008192230;20.58;9.9;14.322781759258119;100.4;2.1;274.6;0.4225;0.0;0.0;297.58;416.26;-118.67;-7.69;-67.66;9.23;-9999;-9999;682.86;0.1352;1.105306138200466;-9999;-9999
202008192330;19.87;10.1;13.081871675838622;100.39;1.9;281.2;0.4495;0.0;0.0;296.23;412.03;-115.8;-9.71;-66.75;10.86;-9999;-9999;682.72;0.1348;1.136783392685934;-9999;-9999
202008200030;18.0;10.8;9.825840498634303;100.35;1.0;301.3;0.2516;0.0;0.0;292.97;399.54;-106.58;-11.11;-58.63;5.2;-9999;-9999;690.44;0.1235;1.126765354998629;-9999;-9999
202008200130;16.62;11.200000000000001;7.701735520170603;100.31;0.8;303.6;0.2675;0.0;0.0;291.0;392.95;-101.94;-12.17;-39.96;2.16;-9999;-9999;693.98;0.0869;1.1234780284224184;-9999;-9999
202008200230;16.72;11.5;7.5222679236036;100.28;0.9;307.7;0.2766;0.0;0.0;293.31;393.72;-100.41;-13.32;-41.03;1.54;-9999;-9999;691.17;0.0861;0.3145641052213291;-9999;-9999
202008200330;16.36;11.5;7.091487831772522;100.29;0.7;287.7;0.1716;0.0;0.0;293.15;388.78;-95.63;-14.02;-44.24;2.66;-9999;-9999;689.84;0.1151;0.48455592628398714;-9999;-9999
202008200430;16.63;10.9;8.013758471707783;100.3;1.2;273.4;0.2076;0.0;0.0;293.5;391.67;-98.18;-14.68;-39.67;3.89;-9999;-9999;688.03;0.0829;0.7878013362129369;-9999;-9999
202008200530;16.65;11.100000000000001;7.837824544861853;100.32;1.2;277.0;0.2723;8.69;3.62;294.26;394.0;-94.67;-15.05;-51.54;9.98;-9999;-9999;688.3;0.0981;2.0985563554737268;-9999;-9999
202008200630;17.98;11.6;8.999899078716927;100.36;1.0;307.1;0.277;149.6;42.09;296.07;409.27;-5.69;-14.75;-31.86;7.96;-9999;-9999;682.31;0.0101;7.581961991317258;7.309791827925663;-9999
202008200730;20.61;11.6;12.667652409825402;100.38;1.1;346.1;0.326;338.14;78.64;300.02;435.26;124.26;-12.03;34.78;44.14;-9999;-9999;674.55;-0.2369;43.70183585731519;43.640135762611536;43.77050051231873
202008200830;24.31;11.899999999999999;18.493185727785015;100.41;1.2;347.8;0.3589;543.08;120.92;311.42;470.68;262.9;-4.58;86.02;103.27;-9999;-9999;659.69;-0.4271;103.27;103.27;99.46815017759913
202008200930;27.61;11.399999999999999;25.55781487506443;100.42;1.4;326.6;0.4531;725.6;153.25;324.05;503.95;392.44;6.91;177.12;186.51;-9999;-9999;650.63;-0.6584;186.51;186.51;181.24146020365924
202008201030;30.63;11.299999999999999;32.71880572206398;100.4;1.3;334.4;0.422;863.2;173.48;337.69;532.95;494.47;16.61;145.2;193.75;-9999;-9999;642.64;-0.5424;191.64421200562074;191.3058192763103;159.26854724132383
202008201130;32.54;9.9;39.16861202595422;100.35;1.8;300.0;0.5357;946.84;181.53;345.96;550.49;560.78;27.05;167.77;258.61;-9999;-9999;642.1;-0.584;258.61;258.61;-9999
202008201230;33.59;9.7;42.354164423483965;100.28;1.9;299.1;0.5525;966.05;177.69;350.89;556.98;582.28;32.25;195.16;230.08;-9999;-9999;641.16;-0.5234;221.44079756155253;220.82532100003505;193.15521437419855
202008201330;34.2;9.7;44.160306119680115;100.24;2.3;281.6;0.5939;920.01;166.33;353.27;552.35;554.6;35.82;190.13;214.36;-9999;-9999;637.89;-0.4951;206.3914659934994;205.46147236964887;179.79276813650662
202008201430;34.26;9.5;44.540872532294706;100.18;2.6;277.5;0.6466;809.7;146.71;354.42;540.78;476.63;35.63;160.92;203.9;-9999;-9999;635.6;-0.4207;194.97115235270212;195.5170383662822;172.52996808572004
202008201530;33.67;10.700000000000001;41.58798756677601;100.14;2.5;275.6;0.6245;642.59;117.47;357.86;524.18;358.79;33.48;149.82;188.25;-9999;-9999;636.21;-0.4253;179.59104133036777;181.05899753888278;190.3993262983908
202008201630;32.51;11.899999999999999;37.08555127130315;100.11;2.5;279.1;0.5852;440.7;85.56;359.3;505.26;209.18;29.46;71.29;158.27;-9999;-9999;640.64;-0.2845;140.13561062650518;141.31529910666274;132.07124402089002
202008201730;30.84;13.3;31.250863642922194;100.06;2.4;278.4;0.5205;238.05;46.21;356.54;482.96;65.43;21.44;8.68;107.46;-9999;-9999;647.61;-0.1971;92.01044665307504;92.67929801052271;100.23801209824116
202008201830;27.6;14.399999999999999;22.536185716119007;100.04;2.2;277.3;0.459;45.73;7.21;349.78;458.54;-70.25;12.33;-52.73;66.34;-9999;-9999;659.27;-0.0205;28.34079920205535;28.42814302187389;-9999
202008201930;25.12;14.399999999999999;17.501854659936892;100.08;2.1;276.8;0.4492;0.0;0.0;342.82;444.5;-101.68;5.33;-61.06;15.14;-9999;-9999;669.91;0.1261;1.0716059742988935;1.3098309876192902;-9999
202008202030;23.29;14.8;13.782488841041474;100.12;2.2;274.5;0.4413;0.0;0.0;333.82;434.59;-100.77;1.17;-49.59;5.98;-9999;-9999;675.54;0.1355;1.015523837919694;-9999;-9999
